qubits,M,tau,num_iters,num_states,fidelity
8,10,0.1,1,10,0.13154591905763136
8,10,0.1,2,20,0.726127929266378
8,10,0.1,3,30,0.4759556517977918
8,10,0.1,4,40,0.4960080553296278
8,10,0.1,5,50,0.402587171529968
8,10,0.1,6,60,0.5077639197050262
8,10,0.1,7,70,0.634620755193879
8,10,0.1,8,80,0.6780742836851575
8,10,0.1,9,90,0.777546442604545
8,10,0.1,10,100,0.914281747830309
