qubits,M,tau,num_iters,num_states,fidelity
11,5,0.1,20,100,0.19839535393509863
11,5,0.1,21,105,0.09007198753248918
11,5,0.1,22,110,0.21922131496736477
11,5,0.1,23,115,0.28705088623918373
11,5,0.1,24,120,0.31186246077111135
11,5,0.1,25,125,0.3457272996399687
11,5,0.1,26,130,0.34762416302513427
11,5,0.1,27,135,0.3871036065107529
11,5,0.1,28,140,0.31861920801170246
11,5,0.1,29,145,0.3129629779336321
11,5,0.1,30,150,0.34052357329384214
11,5,0.1,31,155,0.41692777307362405
11,5,0.1,32,160,0.3293825600467825
11,5,0.1,33,165,0.4202062043287959
11,5,0.1,34,170,0.38600425035694486
11,5,0.1,35,175,0.36434340659446607
11,5,0.1,36,180,0.3695275660430319
11,5,0.1,37,185,0.3534610174150391
11,5,0.1,38,190,0.35635837663422915
11,5,0.1,39,195,0.3642881677780164
11,5,0.1,40,200,0.4086527061949272
11,5,0.1,41,205,0.41309588540924663
11,5,0.1,42,210,0.43788729932738085
11,5,0.1,43,215,0.4590852105613088
11,5,0.1,44,220,0.5045468513810346
11,5,0.1,45,225,0.581926610039917
11,5,0.1,46,230,0.5906284262653074
11,5,0.1,47,235,0.6246483699425361
11,5,0.1,48,240,0.6320084743000208
11,5,0.1,49,245,0.6594909794246244
11,5,0.1,50,250,0.6780089024593959
11,5,0.1,51,255,0.7210455248481219
11,5,0.1,52,260,0.7465619425495894
11,5,0.1,53,265,0.7830729261627586
11,5,0.1,54,270,0.8205866953441856
11,5,0.1,55,275,0.8478412396264339
11,5,0.1,56,280,0.8763018961613108
11,5,0.1,57,285,0.9002595958480829
