qubits,M,tau,num_iters,num_states,fidelity
2,15,0.1,1,15,0.9999999999999825
3,15,0.1,1,15,0.9999999999999922
4,15,0.1,1,15,1.0000000000000107
5,15,0.1,1,15,1.0000000000000795
6,15,0.1,1,15,0.9999999999928892
7,15,0.1,1,15,0.6271177825829766
7,15,0.1,2,30,0.6271177825842755
7,15,0.1,3,45,0.92325331847463
7,15,0.1,4,60,0.9999999999999367
8,15,0.1,1,15,0.0740166621908619
8,15,0.1,2,30,0.5421549752242866
8,15,0.1,3,45,0.5421549752255376
8,15,0.1,4,60,1.0000000000182325
9,15,0.1,1,15,0.07025423081145964
9,15,0.1,2,30,0.0702542308114795
9,15,0.1,3,45,0.1911159896649968
9,15,0.1,4,60,0.18823634483840038
9,15,0.1,5,75,0.11008945223147361
9,15,0.1,6,90,0.4374225762142144
9,15,0.1,7,105,0.39348297059710313
9,15,0.1,8,120,0.5711550963466698
9,15,0.1,9,135,0.8996000129001351
9,15,0.1,10,150,1.0000000000027431
10,15,0.1,1,15,0.07815437391646109
10,15,0.1,2,30,0.047762062904659675
10,15,0.1,3,45,0.04776206290468514
10,15,0.1,4,60,0.03471343373258267
10,15,0.1,5,75,0.08252471185790446
10,15,0.1,6,90,0.13330936958639936
10,15,0.1,7,105,0.22091786810177955
10,15,0.1,8,120,0.18545011807895323
10,15,0.1,9,135,0.18108391602029308
10,15,0.1,10,150,0.23047635198012303
10,15,0.1,11,165,0.23553991397784058
10,15,0.1,12,180,0.25479304508988454
10,15,0.1,13,195,0.2851639366701113
10,15,0.1,14,210,0.36980512272821814
10,15,0.1,15,225,0.4795814311147769
10,15,0.1,16,240,0.6054736927547943
10,15,0.1,17,255,0.7341225971536152
10,15,0.1,18,270,0.9661621659074238
10,15,0.1,19,285,1.0000000000002078
11,15,0.1,1,15,0.15663464587805334
11,15,0.1,2,30,0.15663464587803058
11,15,0.1,3,45,0.022021102423313677
11,15,0.1,4,60,0.07917520647836215
11,15,0.1,5,75,0.05162794338348354
11,15,0.1,6,90,0.07635603038234574
11,15,0.1,7,105,0.07461478995743494
11,15,0.1,8,120,0.027419815127181144
11,15,0.1,9,135,0.023758875387880914
11,15,0.1,10,150,0.012651647638929607
11,15,0.1,11,165,0.07285619821138165
11,15,0.1,12,180,0.07827455763810025
11,15,0.1,13,195,0.07554475730147242
11,15,0.1,14,210,0.10593520142089247
11,15,0.1,15,225,0.12743818751058175
11,15,0.1,16,240,0.17621110686651192
11,15,0.1,17,255,0.23239182094028382
11,15,0.1,18,270,0.25659495519950376
11,15,0.1,19,285,0.3296893499532829
11,15,0.1,20,300,0.3714225625075269
11,15,0.1,21,315,0.40055822181938455
11,15,0.1,22,330,0.42261575125702255
11,15,0.1,23,345,0.4696126020522845
11,15,0.1,24,360,0.5288952472957484
11,15,0.1,25,375,0.6097820433246998
11,15,0.1,26,390,0.6764909866443435
11,15,0.1,27,405,0.7184787506971034
11,15,0.1,28,420,0.7872824678326847
11,15,0.1,29,435,0.8301479043820791
11,15,0.1,30,450,0.872770580238912
11,15,0.1,31,465,0.9325098851180694
11,15,0.1,32,480,0.9922903177926283
