qubits,M,tau,num_iters,num_states,fidelity
2,5,0.1,1,5,0.9999999999999849
3,5,0.1,1,5,0.9999999999999838
4,5,0.1,1,5,0.999999999733092
5,5,0.1,1,5,0.8248749622924172
5,5,0.1,2,10,0.8248749623154227
5,5,0.1,3,15,0.9632949218957159
5,5,0.1,4,20,1.0000000000000342
6,5,0.1,1,5,0.2035152949277999
6,5,0.1,2,10,0.2035152949275967
6,5,0.1,3,15,0.5996619963396855
6,5,0.1,4,20,1.0000000000158327
7,5,0.1,1,5,0.08996585241265244
7,5,0.1,2,10,0.0782154790974907
7,5,0.1,3,15,0.07821547909718396
7,5,0.1,4,20,0.20217305761959223
7,5,0.1,5,25,0.3802418853645313
7,5,0.1,6,30,0.4995999785316408
7,5,0.1,7,35,0.5770563641973282
7,5,0.1,8,40,0.8951252962970501
7,5,0.1,9,45,0.9999999997557454
8,5,0.1,1,5,0.042624558121648934
8,5,0.1,2,10,0.0426245581216577
8,5,0.1,3,15,0.42392454302090876
8,5,0.1,4,20,0.11992453441220277
8,5,0.1,5,25,0.11611016041297564
8,5,0.1,6,30,0.051875797017161815
8,5,0.1,7,35,0.07662419726959982
8,5,0.1,8,40,0.22077125158497674
8,5,0.1,9,45,0.3031684652056754
8,5,0.1,10,50,0.2839303918641034
8,5,0.1,11,55,0.35986170084242997
8,5,0.1,12,60,0.4232773265335105
8,5,0.1,13,65,0.4852457303717556
8,5,0.1,14,70,0.7685741175773497
8,5,0.1,15,75,0.9319192796750263
8,5,0.1,16,80,0.9678100581375129
8,5,0.1,17,85,0.991575256382039
9,5,0.1,1,5,0.057289467714323236
9,5,0.1,2,10,0.057289467714315236
9,5,0.1,3,15,0.06335425343398338
9,5,0.1,4,20,0.026879866875479153
9,5,0.1,5,25,0.13020782441328416
9,5,0.1,6,30,0.09118609973914708
9,5,0.1,7,35,0.19825244570201045
9,5,0.1,8,40,0.17400728882831148
9,5,0.1,9,45,0.24615524479662462
9,5,0.1,10,50,0.17862925769092514
9,5,0.1,11,55,0.18074403968217684
9,5,0.1,12,60,0.16229507647688288
9,5,0.1,13,65,0.15969202484918563
9,5,0.1,14,70,0.14212360667654308
9,5,0.1,15,75,0.13264420986527029
9,5,0.1,16,80,0.07937917780967367
9,5,0.1,17,85,0.03908788632500623
9,5,0.1,18,90,0.04444187726714024
9,5,0.1,19,95,0.04074789496630074
9,5,0.1,20,100,0.0178578290431362
9,5,0.1,21,105,0.0036188521584476405
9,5,0.1,22,110,0.006409506938350412
9,5,0.1,23,115,0.010469439732142616
9,5,0.1,24,120,0.009729191663139063
9,5,0.1,25,125,0.020156239361474964
9,5,0.1,26,130,0.08444163973162268
9,5,0.1,27,135,0.07456705326242222
9,5,0.1,28,140,0.15714027811721784
9,5,0.1,29,145,0.20146648881244952
9,5,0.1,30,150,0.21186350638252957
9,5,0.1,31,155,0.213914943735487
9,5,0.1,32,160,0.21472512162410928
9,5,0.1,33,165,0.21568131858525585
9,5,0.1,34,170,0.2164481327948583
9,5,0.1,35,175,0.2171206138636791
9,5,0.1,36,180,0.24886280880303943
9,5,0.1,37,185,0.24276276168835162
9,5,0.1,38,190,0.2853397803269601
9,5,0.1,39,195,0.35079036936328434
