qubits,M,tau,num_iters,num_states,fidelity
2,20,0.1,1,20,0.9999999999956717
3,20,0.1,1,20,0.9999999999972837
4,20,0.1,1,20,0.9999999999996911
5,20,0.1,1,20,0.9999999957190571
6,20,0.1,1,20,0.13189325666585072
6,20,0.1,2,40,1.0000000000341798
7,20,0.1,1,20,0.21277000202790478
7,20,0.1,2,40,0.1305062701057219
7,20,0.1,3,60,0.27656999189021314
7,20,0.1,4,80,0.9999999995987818
8,20,0.1,1,20,0.19683581065791064
8,20,0.1,2,40,0.22461763501689863
8,20,0.1,3,60,0.6117378213766275
8,20,0.1,4,80,0.7238283648743298
8,20,0.1,5,100,0.8232528248132913
8,20,0.1,6,120,0.9445902194014754
8,20,0.1,7,140,0.9996805978190173
9,20,0.1,1,20,0.15479480713535484
9,20,0.1,2,40,0.4066898192683503
9,20,0.1,3,60,0.13195540540220926
9,20,0.1,4,80,0.14329330096783324
9,20,0.1,5,100,0.09764875154674948
9,20,0.1,6,120,0.16794930418212983
9,20,0.1,7,140,0.11755036967420901
9,20,0.1,8,160,0.28050374920563126
9,20,0.1,9,180,0.4090438239453187
9,20,0.1,10,200,0.7121884182386217
9,20,0.1,11,220,0.8466119905008078
9,20,0.1,12,240,0.8974161887777792
9,20,0.1,13,260,0.986035806133373
9,20,0.1,14,280,0.9982574757753245
