qubits,M,tau,num_iters,num_states,fidelity
9,3,0.1,40,120,0.8431234684862073
9,3,0.1,41,123,0.8113747770188776
9,3,0.1,42,126,0.7805953383745543
9,3,0.1,43,129,0.8757480711451401
9,3,0.1,44,132,0.8187972698829188
9,3,0.1,45,135,0.8816227588195137
9,3,0.1,46,138,0.849098995599152
9,3,0.1,47,141,0.8224810864461956
9,3,0.1,48,144,0.8886771508157436
9,3,0.1,49,147,0.9094624753602611
9,3,0.1,50,150,0.9025142758267943
9,3,0.1,51,153,0.9273922737882695
9,3,0.1,52,156,0.9043549462112048
9,3,0.1,53,159,0.9378988579754002
9,3,0.1,54,162,0.9383939908953631
9,3,0.1,55,165,0.9387924523117296
9,3,0.1,56,168,0.9429948775195631
9,3,0.1,57,171,0.9597280487911228
9,3,0.1,58,174,0.963327796489083
9,3,0.1,59,177,0.964437230538895
9,3,0.1,60,180,0.9549386033198223
9,3,0.1,61,183,0.9593293908335887
9,3,0.1,62,186,0.9577453977731595
9,3,0.1,63,189,0.9621982793376579
9,3,0.1,64,192,0.961056894287313
9,3,0.1,65,195,0.960864366853557
9,3,0.1,66,198,0.9656027006611231
9,3,0.1,67,201,0.9647711230613305
9,3,0.1,68,204,0.9681515467116446
9,3,0.1,69,207,0.9700957631414086
9,3,0.1,70,210,0.9694967879107073
9,3,0.1,71,213,0.9670779562171405
9,3,0.1,72,216,0.9688869550143281
9,3,0.1,73,219,0.9729139268822282
9,3,0.1,74,222,0.9720960054526555
9,3,0.1,75,225,0.9765494185426048
9,3,0.1,76,228,0.9769910447851964
9,3,0.1,77,231,0.9770899780785283
9,3,0.1,78,234,0.9774745101814273
9,3,0.1,79,237,0.9788289058943117
9,3,0.1,80,240,0.9783062983773966
9,3,0.1,81,243,0.980052399547053
9,3,0.1,82,246,0.9800683256852073
9,3,0.1,83,249,0.982402117891632
9,3,0.1,84,252,0.9814637674374859
9,3,0.1,85,255,0.9833036244065655
9,3,0.1,86,258,0.9843046496483309
9,3,0.1,87,261,0.9843189997546997
9,3,0.1,88,264,0.9846520422420233
9,3,0.1,89,267,0.9861014467571925
9,3,0.1,90,270,0.991096897992849
10,3,0.1,1,3,0.26029095358429083
10,3,0.1,2,6,0.2360264290861515
10,3,0.1,3,9,0.3009607404492095
10,3,0.1,4,12,0.422204812496113
10,3,0.1,5,15,0.42710494933534005
10,3,0.1,6,18,0.23981365245649885
10,3,0.1,7,21,0.07312504784929053
10,3,0.1,8,24,0.02685414884456498
10,3,0.1,9,27,0.2151188070307376
10,3,0.1,10,30,0.17167537395072777
10,3,0.1,11,33,0.21801207948433357
10,3,0.1,12,36,0.2786798908063952
10,3,0.1,13,39,0.43579273314357864
10,3,0.1,14,42,0.31077442167069663
10,3,0.1,15,45,0.2679157035741733
10,3,0.1,16,48,0.2556170376313762
10,3,0.1,17,51,0.3278031360978778
10,3,0.1,18,54,0.41950461906461844
10,3,0.1,19,57,0.2136685834704611
10,3,0.1,20,60,0.3668201986011146
10,3,0.1,21,63,0.4877452574204018
10,3,0.1,22,66,0.5741792828978434
10,3,0.1,23,69,0.6145003603847877
10,3,0.1,24,72,0.4559337693472977
10,3,0.1,25,75,0.42732227945907664
10,3,0.1,26,78,0.4363655196332909
10,3,0.1,27,81,0.4556278763221269
10,3,0.1,28,84,0.4239630525625558
10,3,0.1,29,87,0.4442602233832432
10,3,0.1,30,90,0.4594186241914509
10,3,0.1,31,93,0.6163138179704261
10,3,0.1,32,96,0.5305795066668229
10,3,0.1,33,99,0.546129290296719
10,3,0.1,34,102,0.46959814048116927
10,3,0.1,35,105,0.5787278255778395
10,3,0.1,36,108,0.6379872858510054
10,3,0.1,37,111,0.6458017843938454
10,3,0.1,38,114,0.6049699544893486
10,3,0.1,39,117,0.5474963026534195
10,3,0.1,40,120,0.5075765946640394
10,3,0.1,41,123,0.5123426677937369
10,3,0.1,42,126,0.6583260559604877
10,3,0.1,43,129,0.7170466020174673
10,3,0.1,44,132,0.631137528550479
10,3,0.1,45,135,0.6620003926233483
10,3,0.1,46,138,0.6788373143458379
10,3,0.1,47,141,0.6646889718875015
10,3,0.1,48,144,0.6739847356892766
10,3,0.1,49,147,0.6453495214299276
10,3,0.1,50,150,0.5954934623743
10,3,0.1,51,153,0.5696146364672844
10,3,0.1,52,156,0.5971003045926184
10,3,0.1,53,159,0.6376112517512073
10,3,0.1,54,162,0.6718620801302401
10,3,0.1,55,165,0.7001563009443091
10,3,0.1,56,168,0.688500052618091
10,3,0.1,57,171,0.6865996107925246
10,3,0.1,58,174,0.7468955796840171
10,3,0.1,59,177,0.6571070798970348
10,3,0.1,60,180,0.7624443577524578
10,3,0.1,61,183,0.7830636607678649
10,3,0.1,62,186,0.763397948257157
10,3,0.1,63,189,0.7625045046869495
10,3,0.1,64,192,0.7622741482187143
10,3,0.1,65,195,0.77895514542867
10,3,0.1,66,198,0.7811304532074893
10,3,0.1,67,201,0.7885640513652261
10,3,0.1,68,204,0.8163402580517901
10,3,0.1,69,207,0.8405040585027571
10,3,0.1,70,210,0.849672363113396
10,3,0.1,71,213,0.8578138907289223
10,3,0.1,72,216,0.8775264799438569
10,3,0.1,73,219,0.889025736903423
10,3,0.1,74,222,0.9003600163689021
10,3,0.1,75,225,0.8880089732645726
10,3,0.1,76,228,0.8962205912969935
10,3,0.1,77,231,0.89892491171902
10,3,0.1,78,234,0.9048059934276754
10,3,0.1,79,237,0.9150744134473432
10,3,0.1,80,240,0.9165904154950304
10,3,0.1,81,243,0.929085422531
10,3,0.1,82,246,0.9366695054463698
10,3,0.1,83,249,0.9222971618661984
10,3,0.1,84,252,0.9397095521203758
10,3,0.1,85,255,0.9385872872329601
10,3,0.1,86,258,0.9429516010251213
10,3,0.1,87,261,0.9436850653675521
10,3,0.1,88,264,0.9455382675792577
10,3,0.1,89,267,0.9467971081498898
10,3,0.1,90,270,0.9457470602209692
10,3,0.1,91,273,0.9576056579428018
10,3,0.1,92,276,0.9592092135545306
10,3,0.1,93,279,0.9694392667319968
10,3,0.1,94,282,0.9685343558196756
10,3,0.1,95,285,0.9690464195492953
10,3,0.1,96,288,0.9708534899542641
10,3,0.1,97,291,0.9701735632940361
10,3,0.1,98,294,0.9713434304473829
10,3,0.1,99,297,0.9752140895398286
10,3,0.1,100,300,0.9814155227490478
10,3,0.1,101,303,0.9834017214449967
10,3,0.1,102,306,0.9874407981737018
10,3,0.1,103,309,0.9880810502462273
10,3,0.1,104,312,0.9915218247212771
