qubits,M,tau,num_iters,num_states,fidelity
9,3,0.1,7,21,0.26349938202402967
9,3,0.1,8,24,0.32053282414472223
9,3,0.1,9,27,0.26582596285741994
9,3,0.1,10,30,0.42197630302750233
9,3,0.1,11,33,0.42866240899001
9,3,0.1,12,36,0.37256572015785705
9,3,0.1,13,39,0.27310016037735735
9,3,0.1,14,42,0.4503573533178976
9,3,0.1,15,45,0.27025535697565645
9,3,0.1,16,48,0.45694168148068326
9,3,0.1,17,51,0.4563146290026185
9,3,0.1,18,54,0.27719565453265577
9,3,0.1,19,57,0.21282798792155713
9,3,0.1,20,60,0.21464202213838415
9,3,0.1,21,63,0.2195333215666678
9,3,0.1,22,66,0.17160204915265292
9,3,0.1,23,69,0.14464069747593122
9,3,0.1,24,72,0.18098208081163042
9,3,0.1,25,75,0.1801997269614526
9,3,0.1,26,78,0.1879392933024231
9,3,0.1,27,81,0.23353037466363408
9,3,0.1,28,84,0.21885932812378225
9,3,0.1,29,87,0.20681357688896268
9,3,0.1,30,90,0.20531660436753504
9,3,0.1,31,93,0.1646181292243917
9,3,0.1,32,96,0.13895095390828197
9,3,0.1,33,99,0.12108057275566983
9,3,0.1,34,102,0.20437164420349005
9,3,0.1,35,105,0.25941649168496406
9,3,0.1,36,108,0.075456376896712
9,3,0.1,37,111,0.1573201778147561
9,3,0.1,38,114,0.08110230645394689
9,3,0.1,39,117,0.3142597827681432
9,3,0.1,40,120,0.261611795335154
9,3,0.1,41,123,0.29738376902935937
9,3,0.1,42,126,0.29790141799452874
9,3,0.1,43,129,0.29983972114736357
9,3,0.1,44,132,0.35289843249650066
9,3,0.1,45,135,0.4115137857511816
9,3,0.1,46,138,0.33247263205119
9,3,0.1,47,141,0.3549193896886233
9,3,0.1,48,144,0.33271657661937043
9,3,0.1,49,147,0.2920671434599757
9,3,0.1,50,150,0.36990252428895165
9,3,0.1,51,153,0.43281496175772927
9,3,0.1,52,156,0.3247042686530451
9,3,0.1,53,159,0.2821941113884593
9,3,0.1,54,162,0.1961378232627787
9,3,0.1,55,165,0.08941590793953932
9,3,0.1,56,168,0.37543528494883405
9,3,0.1,57,171,0.35645367121185206
9,3,0.1,58,174,0.3663688997405244
9,3,0.1,59,177,0.32963578988013004
9,3,0.1,60,180,0.3924535802213549
9,3,0.1,61,183,0.42634013210829463
9,3,0.1,62,186,0.4577707067841076
9,3,0.1,63,189,0.37919154981376835
9,3,0.1,64,192,0.3753217074088174
9,3,0.1,65,195,0.4196550163929729
9,3,0.1,66,198,0.4616188038866222
9,3,0.1,67,201,0.4978035271632772
9,3,0.1,68,204,0.5148963561664662
9,3,0.1,69,207,0.5232227835071973
9,3,0.1,70,210,0.5271101447969863
9,3,0.1,71,213,0.598019180907084
9,3,0.1,72,216,0.6031962093729761
9,3,0.1,73,219,0.6058841923544224
9,3,0.1,74,222,0.6228069133987889
9,3,0.1,75,225,0.6387370905857667
9,3,0.1,76,228,0.6707968332956542
9,3,0.1,77,231,0.7010974090290952
9,3,0.1,78,234,0.6791591682833421
9,3,0.1,79,237,0.720105252684064
9,3,0.1,80,240,0.7408377659252607
9,3,0.1,81,243,0.7481450398439679
9,3,0.1,82,246,0.7573686688747114
9,3,0.1,83,249,0.7757965218639562
9,3,0.1,84,252,0.787692778617148
9,3,0.1,85,255,0.7953968699568758
9,3,0.1,86,258,0.8489918411793667
9,3,0.1,87,261,0.8554025456338235
9,3,0.1,88,264,0.8998016782801505
9,3,0.1,89,267,0.9188735423900205
9,3,0.1,90,270,0.9485411511104906
9,3,0.1,91,273,0.9583078657907952
9,3,0.1,92,276,0.9431200587079016
9,3,0.1,93,279,0.9577872068802746
9,3,0.1,94,282,0.9874006184284617
9,3,0.1,95,285,0.988320660733443
9,3,0.1,96,288,0.9779102161292206
9,3,0.1,97,291,0.9791343112941882
9,3,0.1,98,294,0.9999999997541158
10,3,0.1,1,3,0.26029095358429083
10,3,0.1,2,6,0.2602909535843419
10,3,0.1,3,9,0.20780265627491779
10,3,0.1,4,12,0.2527167002426841
10,3,0.1,5,15,0.26416040912894845
10,3,0.1,6,18,0.29917716285783574
10,3,0.1,7,21,0.2871608816527646
10,3,0.1,8,24,0.29825438159503004
10,3,0.1,9,27,0.30986237221683016
10,3,0.1,10,30,0.25099075997166814
10,3,0.1,11,33,0.2673945979034956
10,3,0.1,12,36,0.3090367721692228
10,3,0.1,13,39,0.23460629425472235
10,3,0.1,14,42,0.284973911170814
10,3,0.1,15,45,0.30613093853777745
10,3,0.1,16,48,0.27759569383362154
10,3,0.1,17,51,0.1060793709358452
10,3,0.1,18,54,0.13373821720626036
10,3,0.1,19,57,0.11446145780976819
10,3,0.1,20,60,0.09446176470353232
10,3,0.1,21,63,0.24223158374640677
10,3,0.1,22,66,0.17457471637711908
10,3,0.1,23,69,0.21415983088680032
10,3,0.1,24,72,0.21111970351189513
10,3,0.1,25,75,0.1552907388538456
10,3,0.1,26,78,0.16244189588867042
10,3,0.1,27,81,0.24995079416456623
10,3,0.1,28,84,0.3514812043820422
10,3,0.1,29,87,0.20681880993608148
10,3,0.1,30,90,0.20505301340657506
10,3,0.1,31,93,0.1960808824059279
10,3,0.1,32,96,0.19892743097439544
10,3,0.1,33,99,0.2070667093587679
10,3,0.1,34,102,0.19633909501302807
10,3,0.1,35,105,0.1749914196843896
10,3,0.1,36,108,0.17444808105371462
10,3,0.1,37,111,0.16161622239860188
10,3,0.1,38,114,0.16745427854892653
10,3,0.1,39,117,0.1568349614669342
10,3,0.1,40,120,0.20201884852775723
10,3,0.1,41,123,0.19209405353404085
10,3,0.1,42,126,0.20137982876731
10,3,0.1,43,129,0.28191481107746635
10,3,0.1,44,132,0.16391949718042406
10,3,0.1,45,135,0.33864709681456917
10,3,0.1,46,138,0.27088000877622515
10,3,0.1,47,141,0.26815103518190325
10,3,0.1,48,144,0.2590424831918581
10,3,0.1,49,147,0.26177919104314135
10,3,0.1,50,150,0.2752418700563426
10,3,0.1,51,153,0.30694101068360913
10,3,0.1,52,156,0.31054483997337123
10,3,0.1,53,159,0.3051150631169571
10,3,0.1,54,162,0.3090746509380878
10,3,0.1,55,165,0.31290811121285306
10,3,0.1,56,168,0.30901233148627955
10,3,0.1,57,171,0.312432012368799
10,3,0.1,58,174,0.32591257307308885
10,3,0.1,59,177,0.3341822519898679
10,3,0.1,60,180,0.3374975991739294
10,3,0.1,61,183,0.32247265258441443
10,3,0.1,62,186,0.33211412145065644
10,3,0.1,63,189,0.3741173817620311
10,3,0.1,64,192,0.36166322277945184
10,3,0.1,65,195,0.3602632502627635
10,3,0.1,66,198,0.3693085695889039
10,3,0.1,67,201,0.3601959432277183
10,3,0.1,68,204,0.3571125484243247
10,3,0.1,69,207,0.3746491915681752
10,3,0.1,70,210,0.40244686739190455
10,3,0.1,71,213,0.423109476156456
10,3,0.1,72,216,0.4415494279166209
10,3,0.1,73,219,0.44485910319868466
10,3,0.1,74,222,0.4532790311896415
10,3,0.1,75,225,0.43703495127553116
10,3,0.1,76,228,0.40683512346393963
10,3,0.1,77,231,0.3353168035569942
10,3,0.1,78,234,0.3288266390350498
10,3,0.1,79,237,0.30523677005432875
10,3,0.1,80,240,0.2927250402450416
10,3,0.1,81,243,0.28140355558253655
10,3,0.1,82,246,0.30326541173542493
10,3,0.1,83,249,0.40309746319890766
10,3,0.1,84,252,0.30960762014423704
10,3,0.1,85,255,0.3061076269943277
10,3,0.1,86,258,0.33723322328822797
10,3,0.1,87,261,0.339253226776236
10,3,0.1,88,264,0.3512472873146376
10,3,0.1,89,267,0.36783283783164616
10,3,0.1,90,270,0.40320946521040124
10,3,0.1,91,273,0.4831739061055721
10,3,0.1,92,276,0.5050534802178287
10,3,0.1,93,279,0.5186181455472229
10,3,0.1,94,282,0.5300839578693357
10,3,0.1,95,285,0.5373906059766882
10,3,0.1,96,288,0.5531499180742803
10,3,0.1,97,291,0.5303928713158429
10,3,0.1,98,294,0.5134392852249565
10,3,0.1,99,297,0.5063129906715232
10,3,0.1,100,300,0.4971539994939699
10,3,0.1,101,303,0.48910452820067307
10,3,0.1,102,306,0.511647362427069
10,3,0.1,103,309,0.49637795261075357
10,3,0.1,104,312,0.49665996286812003
10,3,0.1,105,315,0.5207216863964268
10,3,0.1,106,318,0.5204100754433856
10,3,0.1,107,321,0.520035190408317
10,3,0.1,108,324,0.5063130845337216
10,3,0.1,109,327,0.49716462729177485
10,3,0.1,110,330,0.49372659621575854
10,3,0.1,111,333,0.4830492437765706
10,3,0.1,112,336,0.46083062961832133
10,3,0.1,113,339,0.5378345681582269
10,3,0.1,114,342,0.5309886537121008
10,3,0.1,115,345,0.5123602763456739
10,3,0.1,116,348,0.5154351115914861
10,3,0.1,117,351,0.5535585908286402
10,3,0.1,118,354,0.5450064866121258
10,3,0.1,119,357,0.5415024329282399
10,3,0.1,120,360,0.5310431546636952
10,3,0.1,121,363,0.5240605161002941
10,3,0.1,122,366,0.510493877676024
10,3,0.1,123,369,0.5198647043745583
10,3,0.1,124,372,0.5114989776243369
10,3,0.1,125,375,0.5121014246572969
10,3,0.1,126,378,0.5075965012223929
10,3,0.1,127,381,0.5047683419500979
10,3,0.1,128,384,0.5110289720338649
10,3,0.1,129,387,0.5071713134253706
10,3,0.1,130,390,0.4959719011478718
10,3,0.1,131,393,0.49897670160207747
10,3,0.1,132,396,0.48793780602468334
10,3,0.1,133,399,0.5012050215956548
10,3,0.1,134,402,0.49421739959899486
10,3,0.1,135,405,0.48268194163938904
10,3,0.1,136,408,0.46119355117690464
10,3,0.1,137,411,0.4435231364805367
10,3,0.1,138,414,0.44888742757839917
10,3,0.1,139,417,0.45819460025614095
10,3,0.1,140,420,0.4598586421082343
10,3,0.1,141,423,0.46276999238930683
10,3,0.1,142,426,0.458771536091554
10,3,0.1,143,429,0.4533539119665005
10,3,0.1,144,432,0.4462162625861843
10,3,0.1,145,435,0.4348758076539094
10,3,0.1,146,438,0.4343035825343795
10,3,0.1,147,441,0.42363385352855243
10,3,0.1,148,444,0.4231712375179125
10,3,0.1,149,447,0.42020784951507445
10,3,0.1,150,450,0.4195828324674043
10,3,0.1,151,453,0.4186273793993104
10,3,0.1,152,456,0.4575353455673318
10,3,0.1,153,459,0.46707590746233063
10,3,0.1,154,462,0.47991144531999264
10,3,0.1,155,465,0.4921100836586032
10,3,0.1,156,468,0.48277735409516276
10,3,0.1,157,471,0.48992364088312845
10,3,0.1,158,474,0.4861888134850688
10,3,0.1,159,477,0.48853221448449297
10,3,0.1,160,480,0.5085211227332235
10,3,0.1,161,483,0.49810494948695844
10,3,0.1,162,486,0.5621223768908197
10,3,0.1,163,489,0.5785858757886091
10,3,0.1,164,492,0.602788737371823
10,3,0.1,165,495,0.6111171385714883
10,3,0.1,166,498,0.611943441796929
10,3,0.1,167,501,0.6230115067602545
10,3,0.1,168,504,0.6209240357788522
10,3,0.1,169,507,0.6326990006431624
10,3,0.1,170,510,0.6361055491080486
10,3,0.1,171,513,0.6240686414169905
10,3,0.1,172,516,0.6341833687112929
10,3,0.1,173,519,0.6372953191971455
10,3,0.1,174,522,0.6228737623008115
10,3,0.1,175,525,0.6020671697814264
10,3,0.1,176,528,0.5910861739428814
10,3,0.1,177,531,0.5832181692955857
10,3,0.1,178,534,0.5978897445640385
10,3,0.1,179,537,0.5174466796716404
10,3,0.1,180,540,0.5124984342652393
10,3,0.1,181,543,0.4825621279704416
10,3,0.1,182,546,0.4886816451256934
10,3,0.1,183,549,0.5343133141100193
10,3,0.1,184,552,0.5434487708930693
10,3,0.1,185,555,0.6312838524757279
10,3,0.1,186,558,0.7578844021239249
10,3,0.1,187,561,0.6751251894659497
10,3,0.1,188,564,0.6195416613302478
10,3,0.1,189,567,0.5777562435553086
10,3,0.1,190,570,0.7651097747080339
10,3,0.1,191,573,0.8415939811946743
10,3,0.1,192,576,0.8731364528423907
10,3,0.1,193,579,0.8801836516005741
10,3,0.1,194,582,0.8748241808224697
10,3,0.1,195,585,0.9635832917388971
10,3,0.1,196,588,0.9699789822502001
10,3,0.1,197,591,0.9917070691655352
