qubits,M,tau,num_iters,num_states,fidelity
2,2,0.1,1,2,0.9999999999997693
3,2,0.1,1,2,0.9783398427089873
3,2,0.1,2,4,1.0000000000014628
4,2,0.1,1,2,0.0236441321929762
4,2,0.1,2,4,0.02428219033730463
4,2,0.1,3,6,0.9999999999995925
5,2,0.1,1,2,0.3780725537877135
5,2,0.1,2,4,0.6436754424078894
5,2,0.1,3,6,0.1633475071479361
5,2,0.1,4,8,0.5339376272394858
5,2,0.1,5,10,0.6445614482108907
5,2,0.1,6,12,0.8922946845536622
5,2,0.1,7,14,0.7807826802531431
5,2,0.1,8,16,0.9999936618806035
6,2,0.1,1,2,0.1474575459822992
6,2,0.1,2,4,0.29725230744080866
6,2,0.1,3,6,0.2744610518582412
6,2,0.1,4,8,0.4681220868582944
6,2,0.1,5,10,0.6158443079269568
6,2,0.1,6,12,0.27249004883925965
6,2,0.1,7,14,0.6819947764042446
6,2,0.1,8,16,0.6963763050510186
6,2,0.1,9,18,0.9483835783762
6,2,0.1,10,20,0.994229392922817
7,2,0.1,1,2,0.37374176109588453
7,2,0.1,2,4,0.3974102918947152
7,2,0.1,3,6,0.49941849879457706
7,2,0.1,4,8,0.18140938631905193
7,2,0.1,5,10,0.21695394312581412
7,2,0.1,6,12,0.37573084112756483
7,2,0.1,7,14,0.6799068279192294
7,2,0.1,8,16,0.4481189549913965
7,2,0.1,9,18,0.5571079730385191
7,2,0.1,10,20,0.6604308451071809
7,2,0.1,11,22,0.529449900290201
7,2,0.1,12,24,0.6495682391542322
7,2,0.1,13,26,0.7003581893603971
7,2,0.1,14,28,0.6811716123960545
7,2,0.1,15,30,0.6627099860587589
7,2,0.1,16,32,0.9363140533651275
7,2,0.1,17,34,0.857717564972167
7,2,0.1,18,36,0.9175431382929103
7,2,0.1,19,38,0.9448118736651804
7,2,0.1,20,40,0.9324333592722135
7,2,0.1,21,42,0.9531218857040713
7,2,0.1,22,44,0.928774924085172
7,2,0.1,23,46,0.9393376416364937
7,2,0.1,24,48,0.9523300304297041
7,2,0.1,25,50,0.9752870157492866
7,2,0.1,26,52,0.9878955959868619
7,2,0.1,27,54,0.9838834325827233
7,2,0.1,28,56,0.979328552208475
7,2,0.1,29,58,0.9830165171583474
7,2,0.1,30,60,0.9887555797320762
7,2,0.1,31,62,0.9990525762852971
8,2,0.1,1,2,0.0711131154868098
8,2,0.1,2,4,0.030106168055172706
8,2,0.1,3,6,0.06789068637104953
8,2,0.1,4,8,0.06369686234107083
8,2,0.1,5,10,0.03383252929533176
8,2,0.1,6,12,0.07855413650276055
8,2,0.1,7,14,0.04249885384907294
8,2,0.1,8,16,0.3403755204513611
8,2,0.1,9,18,0.2736629259326702
8,2,0.1,10,20,0.3840976126282213
8,2,0.1,11,22,0.5313669354960087
8,2,0.1,12,24,0.44522596152428245
8,2,0.1,13,26,0.3760052022865719
8,2,0.1,14,28,0.5903511632495414
8,2,0.1,15,30,0.38808509784298245
8,2,0.1,16,32,0.5464156298732338
8,2,0.1,17,34,0.5770053539734462
8,2,0.1,18,36,0.5558514599704812
8,2,0.1,19,38,0.6529543228398849
8,2,0.1,20,40,0.7209530627597219
8,2,0.1,21,42,0.7041247026056782
8,2,0.1,22,44,0.762798298843584
8,2,0.1,23,46,0.7223343328127853
8,2,0.1,24,48,0.8305439987079041
8,2,0.1,25,50,0.8304581416350034
8,2,0.1,26,52,0.7768065650783397
8,2,0.1,27,54,0.8139469900433476
8,2,0.1,28,56,0.7294515177618912
8,2,0.1,29,58,0.765417715616766
8,2,0.1,30,60,0.8406031957431759
8,2,0.1,31,62,0.855072020127542
8,2,0.1,32,64,0.8693893677653616
8,2,0.1,33,66,0.8604021002925796
8,2,0.1,34,68,0.9053704375522026
8,2,0.1,35,70,0.9200492794459532
8,2,0.1,36,72,0.9876359715310762
8,2,0.1,37,74,0.9999999968880853
