qubits,M,tau,num_iters,num_states,fidelity
2,1,0.1,1,1,0.023793509792418847
2,1,0.1,2,2,0.9999999999998177
3,1,0.1,1,1,0.9784511846990653
3,1,0.1,2,2,0.36440260990307766
3,1,0.1,3,3,1.0000000000002989
4,1,0.1,1,1,0.005819235305703068
4,1,0.1,2,2,0.002017526700734735
4,1,0.1,3,3,0.06754137848627868
4,1,0.1,4,4,0.29008127768340086
4,1,0.1,5,5,0.8355718770015683
4,1,0.1,6,6,1.000000000000297
5,1,0.1,1,1,0.11196742210971204
5,1,0.1,2,2,0.1351203182493173
5,1,0.1,3,3,0.766494389267144
5,1,0.1,4,4,0.2225749822286568
5,1,0.1,5,5,0.684776401967177
5,1,0.1,6,6,0.6430610860148083
5,1,0.1,7,7,0.8739111117460754
5,1,0.1,8,8,0.7945587730823581
5,1,0.1,9,9,0.9999969512564064
6,1,0.1,1,1,0.14449270301924325
6,1,0.1,2,2,0.04244884395139108
6,1,0.1,3,3,0.20950201290851386
6,1,0.1,4,4,0.3205294165691883
6,1,0.1,5,5,0.10268524535995341
6,1,0.1,6,6,0.34010244387466015
6,1,0.1,7,7,0.33146321092547815
6,1,0.1,8,8,0.7830019740532862
6,1,0.1,9,9,0.5987055912774302
6,1,0.1,10,10,0.5983561916264952
6,1,0.1,11,11,0.6548595485784673
6,1,0.1,12,12,0.6839283443115962
6,1,0.1,13,13,0.7446702449722752
6,1,0.1,14,14,0.7193380347692322
6,1,0.1,15,15,0.9479046461523158
6,1,0.1,16,16,0.872538316885925
6,1,0.1,17,17,0.9333797707424131
6,1,0.1,18,18,0.9430964185998485
6,1,0.1,19,19,0.9998113324310364
7,1,0.1,1,1,0.3739074298605421
7,1,0.1,2,2,0.4237452502408677
7,1,0.1,3,3,0.506818775776544
7,1,0.1,4,4,0.25066667862502495
7,1,0.1,5,5,0.5913435882577632
7,1,0.1,6,6,0.04576827070128963
7,1,0.1,7,7,0.2890362588774219
7,1,0.1,8,8,0.7076247167133556
7,1,0.1,9,9,0.4621812961082197
7,1,0.1,10,10,0.5415352510100001
7,1,0.1,11,11,0.8275679539248036
7,1,0.1,12,12,0.5139059699096606
7,1,0.1,13,13,0.5700604571465986
7,1,0.1,14,14,0.7145945267082051
7,1,0.1,15,15,0.6171681679457373
7,1,0.1,16,16,0.6722265392605583
7,1,0.1,17,17,0.9490790176018562
7,1,0.1,18,18,0.8723841941532365
7,1,0.1,19,19,0.9446429247615932
7,1,0.1,20,20,0.9385557724259552
7,1,0.1,21,21,0.9038405821851606
7,1,0.1,22,22,0.9540661060974345
7,1,0.1,23,23,0.9215876196154501
7,1,0.1,24,24,0.9485324372918384
7,1,0.1,25,25,0.9546206722829561
7,1,0.1,26,26,0.9762274352304802
7,1,0.1,27,27,0.9893555805656532
7,1,0.1,28,28,0.984473252060716
7,1,0.1,29,29,0.980805801730714
7,1,0.1,30,30,0.98418259663544
7,1,0.1,31,31,0.9909340704932981
8,1,0.1,1,1,0.0276545683961886
8,1,0.1,2,2,0.04803168606617801
8,1,0.1,3,3,0.07113732430034035
8,1,0.1,4,4,0.0009328867943120111
8,1,0.1,5,5,0.0005973992966075512
8,1,0.1,6,6,0.29367121041406596
8,1,0.1,7,7,0.3265062060179944
8,1,0.1,8,8,0.13583227362557537
8,1,0.1,9,9,0.41784128671149845
8,1,0.1,10,10,0.216357968156105
8,1,0.1,11,11,0.5735822995029651
8,1,0.1,12,12,0.5512031753687394
8,1,0.1,13,13,0.372399524111533
8,1,0.1,14,14,0.4001038474783402
8,1,0.1,15,15,0.4393079353791066
8,1,0.1,16,16,0.388809973209723
8,1,0.1,17,17,0.5621637102792779
8,1,0.1,18,18,0.6042681549355938
8,1,0.1,19,19,0.5300045429253332
8,1,0.1,20,20,0.6784972545407315
8,1,0.1,21,21,0.6862107253059316
8,1,0.1,22,22,0.5797531969498562
8,1,0.1,23,23,0.6791897576453236
8,1,0.1,24,24,0.8235564508525066
8,1,0.1,25,25,0.6876589113175494
8,1,0.1,26,26,0.7842117579574668
8,1,0.1,27,27,0.868030247997549
8,1,0.1,28,28,0.7577720157284863
8,1,0.1,29,29,0.7669095301982529
8,1,0.1,30,30,0.842091508936816
8,1,0.1,31,31,0.7165234716282917
8,1,0.1,32,32,0.7930863529292997
8,1,0.1,33,33,0.8889353680903551
8,1,0.1,34,34,0.8710336977108852
8,1,0.1,35,35,0.8180029674487547
8,1,0.1,36,36,0.9012735493225168
8,1,0.1,37,37,0.8823967499303065
8,1,0.1,38,38,0.7685646381478649
8,1,0.1,39,39,0.8970059780776221
8,1,0.1,40,40,0.8985546586162567
8,1,0.1,41,41,0.9001663187809014
8,1,0.1,42,42,0.8271947976672638
8,1,0.1,43,43,0.9075386369304999
8,1,0.1,44,44,0.9022472290854154
8,1,0.1,45,45,0.9070593648992484
8,1,0.1,46,46,0.8672750485086446
8,1,0.1,47,47,0.8538234650880541
8,1,0.1,48,48,0.9325654435288688
8,1,0.1,49,49,0.8319142644465818
8,1,0.1,50,50,0.9108864247581488
8,1,0.1,51,51,0.9245462469545485
8,1,0.1,52,52,0.9312997022345268
8,1,0.1,53,53,0.9586924017226116
8,1,0.1,54,54,0.9677154451244009
8,1,0.1,55,55,0.9714116835098344
8,1,0.1,56,56,0.9597407396266405
8,1,0.1,57,57,0.967894654081464
8,1,0.1,58,58,0.9742263124167548
8,1,0.1,59,59,0.9773473623903997
8,1,0.1,60,60,0.978858598658551
8,1,0.1,61,61,0.9910046376980357
