qubits,M,tau,num_iters,num_states,fidelity
2,5,0.1,1,5,0.9999999999998483
3,5,0.1,1,5,0.9999999990896353
4,5,0.1,1,5,0.5698228971474508
4,5,0.1,2,10,0.5698228973479582
4,5,0.1,3,15,0.9999999999998876
5,5,0.1,1,5,0.16524730892512143
5,5,0.1,2,10,0.16524730895404963
5,5,0.1,3,15,0.772925009867726
5,5,0.1,4,20,0.8707507368654254
5,5,0.1,5,25,0.8762762961542699
5,5,0.1,6,30,1.0000000000058202
6,5,0.1,1,5,0.35790758167529474
6,5,0.1,2,10,0.3579075816741049
6,5,0.1,3,15,0.048479949107322805
6,5,0.1,4,20,0.4350529356695399
6,5,0.1,5,25,0.4138660780573125
6,5,0.1,6,30,0.682800771393029
6,5,0.1,7,35,0.828732185656283
6,5,0.1,8,40,1.0000000000091447
7,5,0.1,1,5,0.17315684756852678
7,5,0.1,2,10,0.17315684756474173
7,5,0.1,3,15,0.21856597371491174
7,5,0.1,4,20,0.2292822803783776
7,5,0.1,5,25,0.5039044299922224
7,5,0.1,6,30,0.4884884917089606
7,5,0.1,7,35,0.4112815430126355
7,5,0.1,8,40,0.18156539830644464
7,5,0.1,9,45,0.11068660552799246
7,5,0.1,10,50,0.33989206931222604
7,5,0.1,11,55,0.4603948930838068
7,5,0.1,12,60,0.41486706797035006
7,5,0.1,13,65,0.4851704691768253
7,5,0.1,14,70,0.7438703119935537
7,5,0.1,15,75,0.8558315807364806
7,5,0.1,16,80,0.9471836900477145
7,5,0.1,17,85,1.0000000000684177
8,5,0.1,1,5,0.08495173228855674
8,5,0.1,2,10,0.08495173228874163
8,5,0.1,3,15,0.10259039065543998
8,5,0.1,4,20,0.0770994719480337
8,5,0.1,5,25,0.1723847746105954
8,5,0.1,6,30,0.03869114665207928
8,5,0.1,7,35,0.1171471029634832
8,5,0.1,8,40,0.3621341621986587
8,5,0.1,9,45,0.28535486124132003
8,5,0.1,10,50,0.37027988712724963
8,5,0.1,11,55,0.505611881720991
8,5,0.1,12,60,0.5175209449765886
8,5,0.1,13,65,0.41642097597559297
8,5,0.1,14,70,0.4497274540971495
8,5,0.1,15,75,0.43511743115083396
8,5,0.1,16,80,0.4547175752073944
8,5,0.1,17,85,0.4321149930975407
8,5,0.1,18,90,0.44597404140146957
8,5,0.1,19,95,0.45804936004733565
8,5,0.1,20,100,0.4717717953533831
8,5,0.1,21,105,0.5829365215866451
8,5,0.1,22,110,0.7033392212570583
8,5,0.1,23,115,0.7865269677010309
8,5,0.1,24,120,0.8136583070375653
8,5,0.1,25,125,0.8037305631950268
8,5,0.1,26,130,0.8300600537535392
8,5,0.1,27,135,0.838977004114804
8,5,0.1,28,140,0.8709216143758652
8,5,0.1,29,145,0.9054596051130952
8,5,0.1,30,150,0.9807522517349224
8,5,0.1,31,155,0.9883524992348798
8,5,0.1,32,160,0.9901414091953273
9,5,0.1,1,5,0.36686235731267314
9,5,0.1,2,10,0.36686235731318256
9,5,0.1,3,15,0.2543431277126375
9,5,0.1,4,20,0.10382103994254978
9,5,0.1,5,25,0.06430383782245372
9,5,0.1,6,30,0.19082331320929927
9,5,0.1,7,35,0.14365509597979959
9,5,0.1,8,40,0.13339842229989213
9,5,0.1,9,45,0.07587148974071922
9,5,0.1,10,50,0.1122171830937856
9,5,0.1,11,55,0.22771488962503006
9,5,0.1,12,60,0.08600521945480372
9,5,0.1,13,65,0.10465225454275116
9,5,0.1,14,70,0.34313927939299305
9,5,0.1,15,75,0.2822192109246747
9,5,0.1,16,80,0.32828772286941016
9,5,0.1,17,85,0.3960849028514537
9,5,0.1,18,90,0.46557574979452754
9,5,0.1,19,95,0.4792434235541694
9,5,0.1,20,100,0.4076605347036621
9,5,0.1,21,105,0.31036965079788864
9,5,0.1,22,110,0.11092417770581381
9,5,0.1,23,115,0.179348976932861
9,5,0.1,24,120,0.3727742515896649
9,5,0.1,25,125,0.359104227914723
9,5,0.1,26,130,0.334043206827876
9,5,0.1,27,135,0.3218319940467445
9,5,0.1,28,140,0.31699650056393797
9,5,0.1,29,145,0.37453597532155564
9,5,0.1,30,150,0.3529277324445199
9,5,0.1,31,155,0.3748974493863255
9,5,0.1,32,160,0.40750845572598815
9,5,0.1,33,165,0.4193255269571769
9,5,0.1,34,170,0.44326591225293005
9,5,0.1,35,175,0.5197989800683501
9,5,0.1,36,180,0.5314008271967211
9,5,0.1,37,185,0.5313503108595199
9,5,0.1,38,190,0.5361709408365039
9,5,0.1,39,195,0.5425123802337328
